default_label,age,gender,edu,housing,income,job_occupation,past_bad_credit,married
0,33,0,3,1,3264.269717,0,1,1
0,34,0,1,1,2507.052811,0,1,1
0,66,0,2,0,1833.896587,0,1,0
0,23,1,3,0,2824.757206,0,1,1
0,37,0,3,1,1464.120899,0,1,1
0,56,0,0,1,2411.12118,1,1,0
0,30,0,3,0,6574.526908,0,1,0
0,32,0,2,0,6293.597487,0,1,1
1,25,1,2,0,2230.420232,0,1,1
0,57,0,1,1,4986.174111,0,1,1
0,17,0,1,0,9249.379373,0,1,0
0,24,0,1,0,839.8204416,0,1,0
0,25,1,3,0,2144.044681,0,1,0
0,59,1,1,1,3119.28593,0,1,1
0,27,1,2,1,5668.342938,0,1,1
0,34,0,1,1,1215.877371,0,1,1
0,18,0,3,0,6304.419642,0,1,0
0,46,1,3,0,6922.120911,0,1,1
0,17,0,0,0,2424.626429,0,1,0
0,54,0,1,1,4626.608135,0,1,1
0,23,0,3,0,8588.607155,0,1,1
0,60,1,3,1,21606.88075,0,1,1
0,66,1,1,1,2972.361853,0,1,0
0,51,1,0,1,1756.764612,0,1,1
0,53,0,2,1,5772.761609,0,1,0
0,33,0,3,0,13075.32031,1,1,0
0,29,1,1,0,6193.335368,1,1,0
0,56,1,1,1,4166.710554,0,1,0
0,65,1,2,1,3581.188574,0,1,0
0,35,1,2,0,2574.76127,0,1,0
1,21,1,2,0,15900.99626,0,1,0
0,18,0,3,0,3446.139307,0,1,0
0,44,0,3,1,10652.79254,1,1,1
0,49,1,2,1,8505.902918,1,1,0
0,48,1,1,1,6644.944274,1,0,0
0,50,1,2,1,3881.942887,0,1,1
0,61,1,1,1,3602.125,2,1,1
0,56,1,3,1,5647.022217,0,0,1
0,45,0,3,1,31046.24629,0,1,0
0,20,0,1,0,3296.805995,1,1,0
0,28,0,2,0,8317.928109,0,1,1
0,50,1,2,1,15588.85918,0,1,0
0,18,0,1,0,14254.98125,0,1,0
0,30,0,0,0,1026.812343,0,1,0
0,37,1,4,1,18744.13314,1,1,0
0,58,1,1,1,2902.312245,0,1,0
0,50,0,3,1,7808.436597,0,1,0
0,59,1,2,1,6335.655136,0,1,1
0,34,1,1,1,3452.193394,0,1,0
0,50,0,2,1,19526.42652,1,1,1
0,40,1,1,0,1307.012716,0,1,0
0,18,1,2,0,11634.09575,0,1,0
0,32,1,4,0,6608.748999,0,1,1
0,19,1,2,0,3217.747006,0,1,0
0,42,0,1,1,17155.09424,1,1,1
0,36,0,4,1,6032.941477,0,1,0
0,57,0,2,1,6967.163539,0,1,1
0,30,0,3,1,8923.581168,1,1,1
0,31,1,2,1,14019.32651,1,1,1
0,56,0,4,1,6907.110949,2,1,0
0,24,1,2,0,4660.838072,0,1,0
0,37,0,2,1,2445.996334,0,1,1
0,24,1,2,1,15731.72469,1,1,1
0,30,1,1,0,4963.842839,1,1,0
0,22,1,3,0,11076.95365,0,1,0
0,50,1,2,1,2692.578732,0,0,0
0,53,0,1,1,20786.85179,1,1,1
0,18,1,4,0,4467.098185,1,1,0
0,21,1,2,0,1916.996771,0,1,0
0,57,0,0,1,6172.643198,0,1,0
1,21,0,0,0,4858.839785,1,1,0
0,38,0,3,1,23617.78412,0,1,0
1,17,1,2,0,6719.377829,0,1,0
0,62,0,2,1,4530.723003,0,1,1
0,55,0,0,1,1422.849261,1,1,1
0,47,0,0,1,1680.196061,0,1,1
0,56,1,2,0,11523.74287,0,1,0
0,27,1,3,0,6016.464852,0,1,0
0,19,0,3,0,6713.524411,0,1,0
0,45,0,2,0,3321.229428,0,1,1
0,28,1,1,1,4691.082061,0,1,1
0,41,0,2,1,12292.38953,1,1,0
0,31,1,4,0,27959.87173,0,1,1
0,24,1,2,0,2762.663729,1,1,0
0,35,1,2,1,1237.10303,0,1,1
0,58,0,1,0,7005.39469,1,1,1
0,59,0,3,1,2316.557636,2,1,1
0,27,0,2,1,13273.90785,0,1,1
0,59,1,2,1,9019.44454,2,1,1
0,65,1,1,1,3403.213516,2,1,0
0,25,1,3,1,6614.1855,0,1,1
0,56,0,3,1,1636.31727,0,1,1
0,23,0,3,0,1258.766445,0,1,1
0,63,0,2,1,1891.742659,0,1,0
0,59,0,1,1,1144.342213,0,1,1
0,19,0,2,0,1550.035988,0,1,0
0,53,1,3,0,3569.705514,2,1,1
0,48,0,2,1,7572.541905,1,1,1
0,64,0,3,1,1404.134031,0,1,0
0,34,1,3,1,10755.98873,0,1,0
0,39,1,3,0,8928.712281,0,1,0
0,35,1,4,0,3423.866951,1,1,1
0,58,1,0,1,1143.79714,0,1,0
0,18,1,1,0,7696.271883,1,1,0
0,27,1,2,1,13270.31799,0,1,1
0,51,1,1,1,7604.657744,0,1,1
0,34,0,2,1,1163.78751,0,1,0
0,45,0,1,1,5394.050675,0,1,1
0,19,1,2,0,4707.165401,1,1,0
0,60,0,2,1,3764.692386,1,1,1
0,62,0,1,1,11441.33987,0,1,1
0,44,1,2,1,10277.8966,1,1,0
0,66,0,2,1,6565.285123,0,1,1
0,20,1,2,0,14264.47333,1,1,0
0,40,1,1,1,18805.34402,0,1,1
0,58,1,3,0,3102.607291,0,1,0
0,38,0,1,1,7561.681655,1,1,1
0,62,0,3,0,9370.559545,0,1,0
0,61,1,0,1,2489.501513,1,1,0
0,26,1,2,0,1390.014252,0,1,1
0,49,0,1,1,3555.795922,1,0,1
0,38,1,2,1,22469.60227,0,1,1
0,36,0,3,1,27694.71961,0,1,1
0,46,0,0,1,1420.655473,0,1,1
0,62,0,2,1,9187.545924,2,1,1
0,21,1,3,0,1660.778372,0,1,0
0,33,1,0,1,1096.587317,0,1,1
0,57,0,1,1,10782.57598,0,1,1
0,47,0,0,1,6432.858231,0,1,1
0,21,0,2,0,2212.516923,0,1,0
0,58,1,3,1,5452.129984,0,1,1
0,49,0,0,0,1622.151087,0,1,0
0,17,1,4,0,22478.35363,0,1,0
0,63,0,1,1,13883.75532,0,1,0
0,60,0,2,1,11661.25319,1,1,1
0,58,0,2,1,7125.582902,0,1,1
0,60,0,3,1,14638.77323,2,1,0
0,57,1,2,1,15003.37298,0,1,1
0,53,1,1,1,2212.756969,1,1,1
0,64,0,1,1,1982.752634,0,1,0
0,21,0,1,0,4438.357488,0,1,0
0,44,0,2,0,2271.297776,0,1,1
0,48,0,0,1,5376.79097,0,1,1
0,37,1,2,0,10971.48306,0,1,1
0,27,1,2,0,3824.119444,0,1,1
0,23,0,1,1,6023.247749,1,1,1
0,41,0,3,0,2855.178817,0,1,1
0,60,0,1,1,8143.342284,1,1,0
0,51,1,1,1,3983.42193,0,1,0
0,18,0,3,0,2961.088825,0,1,0
0,38,0,1,1,4946.626893,0,1,1
0,59,1,1,1,12919.13699,0,1,1
0,45,0,1,1,3570.880954,0,1,1
0,34,0,2,1,1364.869835,0,1,1
1,44,0,1,1,5565.963116,1,1,1
0,56,1,1,1,7949.542917,0,1,0
0,65,1,3,1,18803.52211,0,1,1
0,52,0,0,0,975.7502918,0,1,0
0,53,1,3,1,10608.25725,2,1,1
0,48,0,1,1,6018.728516,0,1,0
0,28,1,0,1,8076.040506,1,1,0
0,24,1,4,0,8561.963071,1,1,0
0,27,0,1,1,8653.174348,1,1,1
0,28,1,3,0,21053.71647,0,1,1
0,57,1,1,1,13051.19051,0,1,0
0,62,1,2,1,5956.528767,0,1,0
0,22,0,0,0,1370.207922,0,1,0
0,64,0,0,1,1816.929441,0,1,0
0,58,0,2,1,6839.082836,0,1,0
0,23,0,0,1,1841.464631,0,1,1
0,51,0,0,1,1199.670037,0,1,1
0,39,1,0,1,6767.767193,0,1,1
0,28,0,2,0,8095.999438,0,1,1
0,64,1,4,1,30307.82004,0,1,0
0,56,0,3,1,21624.33727,0,1,0
0,30,0,2,0,1025.572189,1,1,0
0,20,0,1,0,2120.381019,1,1,0
0,31,0,2,1,1172.818644,0,1,1
0,33,0,3,1,24498.01446,1,1,0
0,36,0,3,1,23689.27916,0,1,0
0,48,0,0,1,2385.043746,0,1,0
0,33,0,0,0,1451.586798,0,1,0
0,65,1,1,1,5384.662521,2,1,1
0,65,0,3,1,7001.133148,2,1,1
1,31,0,2,0,19069.48406,0,1,1
0,49,1,1,1,2925.757316,0,1,1
0,31,0,3,1,1400.718954,0,1,1
0,52,0,2,1,1834.718187,0,1,1
0,20,1,1,0,2539.389977,1,1,0
0,64,1,2,1,7588.787398,0,1,1
0,45,0,2,1,1843.516507,1,1,1
0,58,0,0,1,5065.753561,0,1,0
0,42,1,0,1,2131.108593,0,1,1
0,35,0,1,1,1978.422598,1,1,1
0,65,1,1,0,4285.182932,0,1,1
0,30,0,1,0,15094.98733,1,1,0
0,51,0,2,0,3743.006184,0,1,1
0,33,0,2,1,15689.63682,0,0,1
0,47,1,1,1,1481.120792,0,1,1
0,59,1,3,1,14522.25753,2,1,1
0,63,0,0,1,2021.853363,0,1,1
0,22,1,2,0,6695.361495,0,1,1
0,53,1,3,1,10578.29222,0,1,1
0,24,0,3,0,18167.00882,0,1,1
0,30,1,4,0,8412.842839,0,1,0
0,28,0,4,0,22923.05834,1,1,1
0,40,0,2,1,5924.171583,1,1,0
0,22,0,2,0,3996.201106,0,1,1
0,60,0,2,1,3770.805097,0,1,1
0,45,1,2,1,1392.412924,0,0,1
0,35,1,3,1,3070.555637,1,1,1
0,35,1,1,0,1103.571225,0,1,1
0,20,1,3,0,8182.068033,1,1,0
0,28,1,4,0,3524.420963,1,1,0
0,42,0,2,1,4985.838752,1,1,1
0,42,1,1,1,1139.658028,0,1,1
0,23,0,2,0,2701.710912,0,1,1
0,64,0,2,1,2318.360905,0,1,1
0,36,1,3,1,29025.83139,0,1,1
0,32,0,3,0,6382.857879,0,1,0
0,61,1,1,1,1069.897188,1,1,1
1,30,1,0,0,830.3731681,1,1,1
0,34,0,2,1,11991.70359,0,1,0
0,64,0,2,1,2679.619484,2,1,1
0,46,1,3,1,2888.928235,0,1,1
0,37,0,2,1,12134.34667,1,1,1
0,65,1,3,1,28031.40146,0,1,1
0,66,0,0,1,5744.368993,0,1,0
0,36,0,2,1,3849.841053,0,1,1
1,30,1,1,1,3398.800493,0,1,0
0,63,1,2,1,2361.554082,2,1,1
0,19,0,3,0,4908.348564,0,1,0
0,22,1,3,0,18975.97856,0,1,1
0,18,1,2,0,15010.5449,0,1,0
0,60,1,1,1,1786.007612,0,1,0
0,44,0,0,1,993.2592845,0,1,1
0,44,0,3,1,12930.93283,0,1,0
0,64,1,1,1,7417.729021,0,1,1
0,20,1,2,0,4028.945317,0,1,0
0,41,0,0,0,1137.332542,0,1,1
0,50,0,2,1,4544.848933,0,1,1
0,39,0,2,1,21053.47114,1,1,1
0,33,1,2,0,4214.402796,0,1,1
0,57,1,1,1,6895.173295,0,1,0
0,25,1,1,0,2630.221634,1,1,1
0,27,0,0,0,922.5731891,0,1,0
0,49,1,4,1,32386.79343,0,1,1
0,27,1,3,1,11654.7849,1,1,0
0,53,1,3,0,11630.96219,2,1,0
0,31,0,0,1,851.8455927,0,1,1
0,64,1,1,1,5404.774247,0,1,1
0,31,0,0,0,1221.296651,1,1,1
0,32,0,2,0,6787.26194,0,1,1
0,59,1,4,1,11525.32224,2,1,1
0,43,1,2,1,8727.787665,0,1,0
0,24,0,1,0,5474.560113,0,1,1
0,46,1,3,1,4825.755585,0,1,1
0,27,1,2,1,16297.67857,0,1,0
0,27,0,1,0,1411.432213,1,0,0
0,65,1,3,1,5107.098885,2,1,0
1,17,0,2,0,15346.07876,0,1,0
0,43,0,1,1,2540.411273,0,1,0
0,35,0,3,0,3152.191507,0,1,1
0,58,0,3,1,21029.63668,0,1,1
0,28,0,0,0,7066.96322,0,0,0
0,46,1,2,1,21336.06933,0,1,0
0,20,1,1,0,9119.533436,0,1,0
0,34,0,1,1,4391.157704,0,1,0
0,50,1,3,1,17330.65317,0,1,1
0,31,0,2,0,19749.55606,0,1,0
0,55,0,3,1,4491.817552,0,1,0
0,30,0,1,1,10540.48774,0,1,0
0,56,0,0,1,4567.553232,0,1,1
0,57,1,1,1,5101.748423,0,1,0
0,31,1,3,1,3353.548256,0,1,0
0,27,0,3,0,13444.52501,1,1,1
0,65,0,2,1,1907.112885,2,1,1
0,62,0,1,1,3752.598318,0,1,0
0,55,1,2,1,8641.33511,0,1,1
0,55,0,2,1,9451.647093,0,1,1
0,19,1,1,0,4638.860241,0,1,0
0,59,0,0,1,7133.1727,0,1,1
0,22,0,2,0,6133.340584,0,1,0
0,38,1,3,0,13278.02893,0,1,1
0,46,1,0,1,2478.327062,1,1,1
0,50,1,2,1,4553.36282,0,1,1
0,17,0,0,0,4677.161544,0,1,0
0,32,1,2,1,12243.09295,1,1,1
0,17,0,1,0,2574.15658,0,1,0
0,49,1,2,1,8475.969025,0,1,0
0,53,1,0,0,1438.723395,1,1,0
0,40,1,0,1,790.9117219,0,1,1
0,36,1,2,1,2053.734805,0,1,1
0,27,1,3,0,6426.656758,0,1,1
0,21,0,2,0,2235.668637,0,1,0
0,42,0,0,0,1464.649488,0,1,1
0,37,0,0,1,8033.936483,0,1,1
0,17,0,2,0,13111.52782,0,1,0
0,27,0,3,0,6690.400179,0,1,1
0,29,0,1,1,4336.011417,0,1,1
0,60,0,1,1,4307.416299,1,1,0
0,54,0,1,1,2754.538273,0,1,1
0,58,1,3,1,20619.44785,0,1,0
0,30,0,1,0,1835.999004,0,1,0
0,25,0,1,1,6580.498936,0,1,1
0,38,0,2,1,7436.438678,1,1,1
0,60,1,4,1,18268.52454,0,1,1
0,42,0,2,0,9032.082984,0,1,1
0,35,0,2,1,9767.530812,1,0,1
0,55,0,2,1,17324.84167,1,1,1
0,18,1,1,0,2883.569666,1,1,0
0,22,0,2,1,5323.857713,0,1,1
0,38,0,0,1,791.1584692,0,1,1
0,49,0,2,1,9961.556765,0,1,1
0,60,1,2,1,1342.886395,0,0,0
0,29,1,2,1,12602.36826,1,1,1
0,65,1,0,1,1765.259594,0,1,0
0,55,1,3,0,5368.974813,0,1,0
0,56,1,4,1,8112.632508,2,1,0
0,17,0,0,0,1336.717428,0,1,0
0,27,1,0,0,1638.294801,1,0,0
0,58,0,3,1,12294.59738,0,1,1
0,19,1,3,0,2226.71194,1,1,0
0,41,0,2,1,17726.786,0,1,1
0,37,0,1,1,3123.074382,1,1,1
0,39,0,0,0,7142.72502,1,1,0
0,51,1,1,0,886.2723109,0,1,0
1,38,0,1,0,5941.497881,0,1,1
0,21,0,2,0,4332.580081,0,1,0
0,22,0,3,0,12674.11296,0,1,1
0,52,1,2,0,13648.48206,1,1,1
1,57,1,2,1,4286.704269,0,1,1
0,34,1,1,1,6964.849362,1,0,0
1,21,0,3,0,22375.94727,0,1,0
0,60,0,2,1,14805.67203,0,1,1
0,28,1,2,0,13639.8811,0,1,0
0,51,1,3,1,4249.422306,0,1,0
0,58,0,2,1,27195.89769,0,1,1
0,64,0,3,1,2260.383924,0,1,0
0,59,0,1,1,11282.94834,0,1,1
0,21,1,4,0,10303.48115,0,1,0
0,50,0,2,1,7088.496328,0,1,1
0,28,1,1,1,2273.230033,0,0,1
0,38,0,3,0,9616.400489,0,1,1
0,25,0,2,1,7550.066247,0,1,0
0,27,1,3,0,1555.132392,1,1,0
0,49,1,2,1,15144.9297,1,1,1
0,31,0,0,1,6657.288192,0,1,1
0,44,0,1,1,1045.695028,0,1,1
0,59,1,2,1,18299.4348,0,1,0
0,59,0,0,1,1861.116762,0,1,0
0,41,0,3,0,5739.008204,0,1,0
0,38,0,3,1,6223.122818,0,1,0
0,52,1,1,1,14397.62862,0,1,1
0,24,1,2,0,14935.86126,0,1,1
0,17,0,3,0,1756.680954,1,1,0
0,52,1,1,1,6736.578731,0,1,1
0,65,1,2,1,11472.39605,2,1,0
0,32,0,3,1,10413.70317,1,1,1
0,22,1,4,0,12148.39682,0,1,1
0,36,0,1,1,2602.02825,0,1,0
0,65,0,3,1,19481.65041,2,1,1
0,41,1,0,1,2464.572996,0,1,1
0,35,1,1,1,1654.408589,0,1,0
0,65,1,1,1,6883.533964,0,1,1
0,47,1,1,1,3076.952006,0,1,0
0,40,1,2,1,10103.56452,0,1,0
0,51,0,1,1,7479.33306,1,1,1
0,59,0,2,1,2267.34443,1,1,0
0,40,0,1,1,9769.465817,0,1,1
0,50,0,1,1,6304.68949,0,1,0
0,26,1,2,0,14231.23899,0,1,1
0,26,0,3,0,2655.10697,0,1,1
0,17,0,0,0,1024.528963,0,1,0
0,59,1,2,1,13808.80698,0,1,1
0,42,0,3,1,5194.275846,0,1,1
0,25,0,1,1,4012.999823,0,1,0
0,43,1,1,1,1140.229204,0,1,0
0,36,0,3,1,11364.88603,0,1,0
0,32,1,0,1,4579.781697,1,1,1
0,38,0,3,1,26183.57463,1,1,1
0,28,0,2,1,1680.835206,1,1,0
0,21,0,2,0,8698.411924,0,1,0
0,65,0,2,1,18642.52804,0,1,1
0,58,0,1,1,1949.933343,0,1,1
0,47,1,0,0,4487.538297,0,1,0
0,34,0,0,0,1550.453966,0,1,0
0,59,0,2,1,10983.4572,0,1,1
0,52,0,2,1,15366.7234,0,1,0
0,53,0,2,0,9681.753193,1,1,1
0,46,0,0,0,662.4474729,1,1,0
0,47,1,1,1,2121.032833,0,1,1
0,35,1,2,0,1968.008617,1,1,1
0,59,1,3,1,24106.63058,2,1,1
0,39,0,2,0,9963.686949,0,1,1
0,53,0,2,1,2283.145818,0,1,0
0,38,0,1,1,5831.661262,0,1,1
0,57,0,2,1,14887.23548,1,1,1
0,44,0,3,1,7896.27837,0,1,1
0,27,0,2,1,13743.78854,0,1,0
1,63,1,1,1,7705.454766,0,1,1
0,52,1,2,1,12762.0218,0,1,1
0,22,1,2,0,7184.28982,1,1,1
1,66,1,1,1,7636.979651,2,1,1
0,17,1,0,0,10883.3836,0,1,0
0,56,0,3,0,4326.127287,0,1,0
0,52,1,1,1,3212.930531,1,1,0
0,40,1,2,1,16572.94297,0,1,0
0,20,1,2,0,1829.64544,1,1,0
0,52,1,1,1,2529.774354,0,1,1
1,32,0,3,0,10696.10783,0,1,1
0,34,1,1,1,2439.231798,1,1,1
0,35,1,3,0,9134.305603,0,1,1
0,21,0,0,0,6044.407767,0,1,0
0,66,1,2,0,1826.088942,0,1,0
0,49,0,1,1,1878.140359,1,1,1
0,28,0,1,1,6842.977111,0,1,1
0,22,1,2,0,1544.625526,0,1,1
0,63,1,3,1,11401.11552,2,1,0
0,33,1,4,1,20528.93771,0,1,1
0,66,0,3,1,6476.55237,0,1,1
0,59,0,0,1,8166.232096,1,1,1
0,60,0,0,1,1155.261955,0,1,1
0,21,0,0,0,1194.925253,0,1,0
0,51,1,1,1,8235.835595,0,1,0
0,28,1,3,0,4511.973031,1,1,0
0,39,1,2,0,6013.89446,1,1,0
0,29,0,1,0,1667.815471,0,1,1
0,31,1,4,1,2444.888997,1,1,1
0,30,0,3,0,2615.690218,0,1,0
0,50,1,1,1,13667.63511,1,1,0
0,66,0,2,1,1395.069715,2,1,1
0,58,0,3,1,5836.07547,2,1,1
0,17,1,2,0,4611.166529,0,1,0
0,60,1,3,1,23066.27781,2,1,0
0,34,1,1,0,1198.790519,0,0,1
0,59,1,4,1,31185.58704,0,1,0
0,49,0,2,1,1744.45433,0,1,0
0,35,1,2,0,6390.194839,0,1,0
0,45,0,0,1,1169.447751,0,1,1
0,42,1,1,1,3775.716115,0,1,1
0,20,1,3,0,9567.183324,0,1,0
0,52,1,4,1,1990.442565,0,1,0
0,48,0,0,0,3180.083908,0,1,0
0,50,1,2,0,7609.281181,0,1,1
0,63,0,2,0,6996.574965,2,1,1
0,41,1,0,1,2559.983404,0,1,1
0,33,0,2,1,5340.522765,0,1,0
0,57,1,2,1,11207.49986,0,1,1
0,35,1,1,0,8611.208024,0,1,0
0,25,0,1,1,5536.812267,0,1,0
0,61,0,3,1,18876.25436,0,1,0
0,60,1,0,1,1776.985888,0,0,1
0,22,0,3,0,15187.08108,0,1,0
0,57,1,3,1,20065.05473,0,1,0
0,62,1,3,1,4996.748346,2,1,0
0,27,0,2,0,11556.42625,0,1,1
0,27,0,1,0,1808.900874,0,1,1
0,33,0,2,0,1295.133097,1,1,0
0,59,0,3,1,2100.499464,0,1,1
0,26,1,2,1,9714.456245,0,1,1
0,53,0,2,1,11099.34263,0,0,0
0,49,1,2,1,1445.491652,0,1,1
0,19,0,1,0,2610.367651,0,1,0
0,31,0,2,1,7415.993855,0,1,1
0,29,1,2,1,4639.701907,1,1,0
0,34,1,3,0,13745.37839,0,1,0
0,60,1,3,1,7850.718877,0,1,0
0,50,0,2,1,6995.064255,1,1,0
0,22,1,2,0,12763.60516,0,1,0
0,29,0,1,1,5387.569856,1,0,0
0,46,0,3,1,2445.871972,0,1,1
0,41,0,1,1,5516.515822,0,1,1
0,29,1,2,1,6462.118544,0,1,0
0,43,0,3,1,23009.44495,1,1,1
0,61,1,1,1,6731.057863,0,1,1
0,40,1,2,1,4141.272485,1,1,1
0,49,1,3,1,18530.37891,1,1,1
0,20,0,0,0,1142.239138,0,1,0
0,36,0,1,0,1274.237818,0,1,1
0,29,1,4,0,14488.73517,0,1,1
0,42,0,0,1,2098.197141,1,1,1
0,45,1,2,0,14080.13377,0,1,1
0,44,1,4,1,8000.090814,2,1,0
0,42,1,2,1,3538.196925,0,1,1
0,64,0,0,1,6546.82162,0,1,0
0,28,1,3,0,12316.21002,1,1,0
0,18,0,0,0,1380.090284,0,1,0
0,33,1,1,1,4511.722539,1,1,0
0,25,0,1,0,7947.865837,0,1,1
0,25,0,2,1,1215.933975,1,1,1
0,54,1,2,1,18748.07175,0,1,0
0,25,0,3,0,6116.187837,0,1,1
0,38,0,3,1,3293.42507,0,0,1
0,46,0,0,0,2678.235447,0,1,1
0,27,0,2,1,1678.320228,0,1,0
0,20,1,3,0,9071.517797,0,1,0
0,17,1,0,0,3648.455599,0,1,0
0,29,0,3,0,1507.692603,1,1,1
0,22,1,0,0,1040.161146,0,1,0
0,51,0,0,1,1871.517213,0,1,0
0,66,0,2,1,2356.831305,0,1,0
0,54,1,0,0,1706.980114,0,1,0
0,35,1,2,1,16719.24882,1,1,1
0,18,1,1,0,6880.406083,0,1,0
1,30,0,2,1,16271.7954,1,1,0
0,40,1,2,1,4077.735742,0,1,1
0,20,0,3,0,1717.466648,0,1,0
0,21,0,2,0,16494.16924,0,1,0
0,56,1,3,1,19489.13617,0,1,0
0,60,0,3,1,6796.564431,0,1,1
0,59,0,3,1,16245.00964,2,1,1
0,38,1,2,0,5422.289299,1,1,0
0,52,0,2,1,7703.216885,0,1,1
0,56,0,2,1,4024.787308,1,1,0
0,18,0,2,0,15733.20876,0,1,0
0,33,0,0,1,1399.788538,0,1,0
0,53,1,3,1,21796.13585,0,1,1
0,62,1,1,1,2346.161327,0,1,1
0,39,0,2,0,2369.166578,0,1,1
0,28,0,2,0,8731.557086,0,1,1
0,61,0,2,1,9479.491808,0,1,1
0,47,0,1,1,1856.606344,0,1,1
0,54,1,2,0,15418.67832,1,1,1
0,36,0,0,1,2243.102366,1,1,1
0,34,1,1,1,6344.341667,0,1,1
0,18,0,1,0,1571.546512,0,1,0
0,55,0,1,1,3316.496851,0,1,0
0,22,0,2,0,6272.065614,0,1,1
0,57,1,1,1,4897.242413,1,1,1
0,17,1,1,0,4938.743795,0,1,0
0,49,0,2,0,14285.64062,0,1,1
0,28,0,4,0,10516.48343,0,1,0
0,61,0,1,1,3700.099476,0,1,0
0,48,1,4,1,7827.549306,0,1,1
0,21,1,3,0,11470.30309,0,1,0
0,53,0,1,1,8499.965171,1,1,1
0,42,0,3,1,1449.330332,1,1,1
0,45,0,2,1,8857.831727,0,1,1
1,45,0,2,1,2254.993432,0,1,0
0,49,0,2,1,5599.683151,0,1,0
0,64,1,1,0,1140.232313,0,1,1
0,37,0,4,1,2225.031043,1,1,0
0,52,0,0,1,3505.956477,0,1,0
0,24,1,2,0,1446.116488,1,1,0
0,29,0,3,0,6545.181128,0,1,1
0,43,1,2,0,2119.493037,1,1,0
0,33,0,1,0,2936.216077,0,1,0
0,42,1,3,0,7484.771331,1,1,1
0,21,0,4,0,27751.0742,0,1,0
0,61,0,2,1,8593.590363,0,1,1
1,20,1,0,0,1598.810827,0,1,0
0,58,1,2,1,19713.53812,0,1,0
0,62,0,0,1,1382.606479,0,1,1
0,53,1,1,1,2019.775748,0,1,1
0,51,0,3,1,6815.226055,0,1,0
0,51,0,4,0,11145.69922,0,1,0
1,57,1,0,1,6037.465308,0,1,0
0,38,1,2,1,7317.801382,1,1,0
0,17,0,1,0,2155.49383,0,0,0
0,47,0,1,1,6914.93881,1,1,1
0,50,1,3,0,4346.184393,0,1,1
0,31,1,3,1,1618.608916,1,1,0
0,35,1,3,1,1953.268263,0,1,1
0,49,0,0,1,2116.762593,1,1,0
0,21,0,1,0,7717.247419,0,1,0
0,37,0,3,0,7540.006489,0,1,0
0,30,0,1,0,3495.521776,0,1,1
0,33,0,2,0,9053.405121,1,1,1
0,45,1,1,1,2933.332431,0,1,0
0,33,1,1,1,2814.31292,1,0,1
0,60,1,3,1,3692.622398,0,1,1
0,30,0,1,0,976.2407254,1,1,1
0,47,1,2,0,14642.47014,0,1,1
0,41,0,1,1,5338.667534,0,1,1
0,59,0,3,1,5654.64084,0,1,1
0,41,0,2,1,16245.11627,0,1,1
0,42,1,1,1,6337.794092,1,1,1
0,22,0,0,0,1180.998396,1,1,1
0,63,1,3,1,2046.119914,0,1,0
0,62,1,2,1,10545.19145,2,1,1
0,63,1,2,1,10819.20523,2,1,1
0,46,1,2,0,4720.868362,0,1,1
0,31,0,2,0,3976.675453,0,1,1
0,30,0,3,0,8941.198945,0,1,0
0,33,1,2,1,5636.497423,0,1,1
0,61,0,2,1,2163.621053,0,1,1
0,54,1,3,1,4332.638547,0,0,1
0,31,0,3,1,19434.25365,0,1,1
0,46,0,1,1,3190.948228,0,1,1
0,66,1,1,1,1038.429637,0,1,0
0,48,1,3,0,4256.245671,1,1,1
1,66,1,3,1,7826.762511,0,1,1
0,28,1,1,1,10651.58356,1,1,0
0,50,1,4,1,22701.68866,0,1,0
0,65,0,1,1,9879.077969,1,1,0
0,58,0,2,1,16546.62058,0,1,1
0,51,1,0,1,9975.764412,0,1,0
0,52,0,2,1,16061.79513,0,1,1
0,24,1,2,0,13986.60104,0,1,0
0,58,0,2,0,10709.15636,1,0,0
0,63,1,2,1,12059.94463,2,1,1
0,58,0,3,1,13798.04327,2,1,0
0,53,0,1,1,5956.792928,0,1,1
0,17,0,2,0,9868.561522,0,1,0
0,53,1,0,0,5252.75135,0,1,1
0,18,0,1,0,2663.289083,1,1,0
0,23,0,1,0,919.0815185,0,1,0
0,41,0,2,0,3900.330359,1,1,0
0,65,1,3,1,18579.41036,2,1,0
0,66,0,1,1,2937.706098,0,1,0
0,44,0,2,1,1514.069276,0,1,0
0,33,1,3,0,9195.24182,1,1,1
0,49,0,3,1,6117.224569,0,1,1
0,32,0,0,0,1151.879966,0,1,0
0,37,1,3,1,17520.1282,0,1,0
1,31,1,2,1,14526.72075,0,1,1
0,31,0,3,1,8084.205381,1,1,1
0,49,0,0,1,3957.564879,0,1,1
0,35,0,3,1,4304.262188,0,1,1
0,38,0,0,1,1141.287136,0,1,0
0,23,1,3,0,5764.333414,0,1,1
0,47,0,1,1,3050.066923,1,1,0
0,56,1,1,1,1269.810286,0,1,0
0,27,1,1,0,5818.661166,0,1,1
0,43,0,0,0,4590.051462,0,1,0
0,58,0,2,1,2228.422375,1,1,0
0,40,0,2,1,6862.454575,0,1,1
0,58,1,3,0,3202.581927,0,1,1
0,26,1,1,1,1246.889013,0,1,0
0,31,1,2,1,4006.385084,0,1,1
0,43,0,3,0,3532.490753,0,1,0
0,58,0,1,0,1220.590578,1,1,1
0,59,1,3,0,14121.73782,2,1,1
